Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT4G17000	AT4G17000	Chr4	-	9566902	9569913	49.185345	20.782171	43.279373
AT4G17030	AT4G17030	Chr4	-	9581586	9583290	0.182983	0.077315	0.161011
AT4G17010	AT4G17010	Chr4	+	9575812	9577967	39.250263	16.584324	34.537258
AT4G17020	AT4G17020	Chr4	-	9577776	9581439	19.870216	8.588675	17.886122
AT4G17050	AT4G17050	Chr4	+	9589567	9592587	61.655960	26.051353	54.252571
AT4G17040	AT4G17040	Chr4	-	9585705	9589362	410.497070	173.446381	361.206299
AT4G17060	AT4G17060	Chr4	-	9593529	9595249	0.000000	0.000000	0.000000
AT4G17070	AT4G17070	Chr4	-	9595385	9598237	10.471291	4.424411	9.213943
AT4G17080	AT4G17080	Chr4	+	9601451	9604207	15.050677	6.359328	13.243455
AT4G17085	AT4G17085	Chr4	+	9604502	9604974	25.438311	10.748391	22.383785
AT4G17090	AT4G17090	Chr4	-	9604962	9607334	33.822235	14.290832	29.761003
AT4G17098	AT4G17098	Chr4	+	9608632	9611700	13.622792	5.756007	11.987024
AT4G17100	AT4G17100	Chr4	-	9609910	9612676	36.073605	15.465456	32.207191
AT4G17150	AT4G17150	Chr4	+	9638174	9641756	23.198927	10.221959	21.287479
AT4G17140	AT4G17140	Chr4	-	9613330	9636873	5.348110	2.289344	4.767615
AT4G17160	AT4G17160	Chr4	-	9641980	9643541	1.468172	0.620343	1.291880
AT4G17170	AT4G17170	Chr4	-	9644713	9646366	43.859642	18.531914	38.593163
AT4G17180	AT4G17180	Chr4	+	9646505	9648295	14.720828	6.219959	12.953214
AT4G17215	AT4G17215	Chr4	+	9655837	9656577	0.756135	0.319488	0.665341
AT4G17220	AT4G17220	Chr4	-	9656838	9659463	0.114124	0.048221	0.100420
AT4G17190	AT4G17190	Chr4	-	9648527	9650912	81.059822	36.317890	75.632889
AT4G17230	AT4G17230	Chr4	-	9660985	9663774	14.262341	6.026234	12.549779
AT4G17245	AT4G17245	Chr4	+	9669365	9670005	0.000000	0.000000	0.000000
AT4G17240	AT4G17240	Chr4	-	9666593	9668374	25.981716	12.282296	25.578176
AT4G17250	AT4G17250	Chr4	+	9670881	9673417	2.746551	1.243842	2.590331
AT4G17260	AT4G17260	Chr4	+	9673991	9675448	2.014973	0.851382	1.773023
AT4G17270	AT4G17270	Chr4	+	9676127	9678777	56.582005	23.907465	49.787876
AT4G17280	AT4G17280	Chr4	-	9678625	9680389	0.459255	0.194048	0.404110
AT4G17310	AT4G17310	Chr4	-	9685178	9686928	14.083947	6.359895	13.244635
AT4G17300	AT4G17300	Chr4	+	9681539	9684975	60.870193	25.719345	53.561157
AT4G17340	AT4G17340	Chr4	+	9699253	9700410	8.103272	3.423857	7.130266
AT4G17350	AT4G17350	Chr4	+	9701132	9703574	2.804762	1.185090	2.467978
AT4G17360	AT4G17360	Chr4	-	9703547	9705468	10.850204	4.584512	9.547358
AT4G17370	AT4G17370	Chr4	+	9706058	9708261	21.458376	9.066759	18.881744
AT4G17330	AT4G17330	Chr4	-	9688888	9697578	58.320812	24.642160	51.317898
AT4G17410	AT4G17410	Chr4	+	9715761	9721931	12.412136	5.596445	11.654732
AT4G17440	AT4G17440	Chr4	+	9727740	9729263	3.636961	1.729820	3.602393
AT4G17460	AT4G17460	Chr4	+	9739663	9741146	17.632950	7.450410	15.515659
AT4G17470	AT4G17470	Chr4	-	9742759	9744860	5.687614	2.433053	5.066892
AT4G17420	AT4G17420	Chr4	-	9722356	9724640	40.438965	17.489313	36.421917
AT4G17430	AT4G17430	Chr4	-	9724840	9726828	3.172594	1.340509	2.791642
AT4G17483	AT4G17483	Chr4	-	9747344	9748892	2.911135	1.230035	2.561578
AT4G17480	AT4G17480	Chr4	-	9745006	9746966	11.881577	5.020296	10.454887
AT4G17490	AT4G17490	Chr4	-	9752824	9753867	0.000000	0.000000	0.000000
AT4G17486	AT4G17486	Chr4	-	9749728	9751709	67.013840	28.324141	58.985710
AT4G17500	AT4G17500	Chr4	+	9759325	9760340	0.000000	0.000000	0.000000
AT4G17380	AT4G17380	Chr4	+	9708684	9714135	3.820803	1.614395	3.362017
AT4G17390	AT4G17390	Chr4	-	9714092	9715612	765.385315	323.396515	673.481079
AT4G17510	AT4G17510	Chr4	-	9766971	9768770	78.384552	33.119648	68.972466
AT4G17540	AT4G17540	Chr4	+	9775841	9777835	73.373314	31.002258	64.562950
AT4G17550	AT4G17550	Chr4	-	9777648	9779738	5.595004	2.364044	4.923180
AT4G17520	AT4G17520	Chr4	+	9771297	9773592	795.121948	335.961060	699.647034
AT4G17530	AT4G17530	Chr4	-	9773548	9775607	157.399506	66.505653	138.499634
AT4G17570	AT4G17570	Chr4	-	9783884	9787528	7.831847	3.485867	7.259402
AT4G17560	AT4G17560	Chr4	+	9780279	9782183	796.656250	336.609375	700.997131
AT4G17615	AT4G17615	Chr4	+	9816452	9819312	18.445454	9.671493	20.141117
AT4G17600	AT4G17600	Chr4	+	9803705	9804872	105.667122	44.647289	92.979057
AT4G17610	AT4G17610	Chr4	-	9805513	9814910	14.877481	6.286148	13.091055
AT4G17616	AT4G17616	Chr4	+	9819498	9821684	0.000000	0.000000	0.000000
AT4G17620	AT4G17620	Chr4	+	9821913	9825029	32.928242	13.949786	29.050768
AT4G17640	AT4G17640	Chr4	+	9825153	9827357	85.803391	38.688515	80.569771
AT4G17670	AT4G17670	Chr4	-	9833661	9834727	4.132767	1.746209	3.636522
AT4G17650	AT4G17650	Chr4	+	9827515	9829659	14.778027	6.244126	13.003544
AT4G17680	AT4G17680	Chr4	-	9842872	9844265	1.706813	0.798629	1.663165
AT4G17710	AT4G17710	Chr4	-	9856296	9859288	0.186488	0.078796	0.164095
AT4G17695	AT4G17695	Chr4	-	9848032	9850704	2.389508	1.009633	2.102586
AT4G17720	AT4G17720	Chr4	-	9862446	9864663	71.377754	30.159081	62.807011
AT4G17760	AT4G17760	Chr4	+	9871789	9873398	12.595988	5.448873	11.347408
AT4G17788	AT4G17788	Chr4	+	9888986	9889066	0.000000	0.000000	0.000000
AT4G17730	AT4G17730	Chr4	+	9865103	9867022	67.332855	28.486088	59.322964
AT4G17740	AT4G17740	Chr4	-	9866977	9869752	54.008930	22.820271	47.523766
AT4G17750	AT4G17750	Chr4	-	9869818	9871603	0.000002	0.000001	0.000002
AT4G17770	AT4G17770	Chr4	+	9876238	9880254	16.933651	7.154937	14.900329
AT4G17790	AT4G17790	Chr4	+	9891051	9892807	23.748449	10.034379	20.896835
AT4G17800	AT4G17800	Chr4	-	9895290	9896668	0.873096	0.368907	0.768258
AT4G17810	AT4G17810	Chr4	+	9906848	9907657	0.000000	0.000000	0.000000
AT4G17860	AT4G17860	Chr4	-	9924698	9926372	2.609395	1.102542	2.296070
AT4G17830	AT4G17830	Chr4	+	9915813	9918243	41.705750	17.984831	37.453842
AT4G17840	AT4G17840	Chr4	-	9918052	9920475	12.193639	5.152150	10.729478
AT4G17870	AT4G17870	Chr4	+	9928678	9929518	0.000000	0.000000	0.000000
AT4G17880	AT4G17880	Chr4	-	9933366	9935586	0.000000	0.000000	0.000000
AT4G17890	AT4G17890	Chr4	+	9937022	9939493	60.866116	26.651642	55.502689
AT4G17895	AT4G17895	Chr4	+	9939695	9942772	11.145207	4.709159	9.806937
AT4G17900	AT4G17900	Chr4	+	9945870	9948078	13.105272	5.537341	11.531646
AT4G17905	AT4G17905	Chr4	-	9948853	9949785	0.000000	0.000000	0.000000
AT4G17914	AT4G17914	Chr4	+	9958159	9958733	0.351304	0.148436	0.309121
AT4G17908	AT4G17908	Chr4	+	9950633	9951125	0.000000	0.000000	0.000000
AT4G17910	AT4G17910	Chr4	-	9951173	9953979	27.032484	11.421974	23.786537
AT4G17915	AT4G17915	Chr4	-	9959013	9960404	0.000000	0.000000	0.000000
AT4G17970	AT4G17970	Chr4	+	9975408	9977722	1.589710	0.671697	1.398824
AT4G17960	AT4G17960	Chr4	+	9970847	9972457	5.326365	2.250537	4.686798
AT4G18010	AT4G18010	Chr4	-	9991012	9994420	4.755729	2.009428	4.184681
AT4G17940	AT4G17940	Chr4	+	9965742	9966969	28.428368	12.011774	25.014809
AT4G17950	AT4G17950	Chr4	-	9966990	9969232	27.877316	11.778938	24.529924
AT4G18020	AT4G18020	Chr4	-	10003261	10007626	70.182785	33.711960	70.205971
AT4G18030	AT4G18030	Chr4	-	10012361	10015815	112.146736	47.385109	98.680634
AT4G18050	AT4G18050	Chr4	+	10022205	10027415	1.218929	0.515031	1.072565
AT4G18040	AT4G18040	Chr4	-	10016567	10018228	213.426865	90.178764	187.799469
AT4G18060	AT4G18060	Chr4	-	10027480	10029899	55.282555	23.358412	48.644455
AT4G18070	AT4G18070	Chr4	+	10030632	10032963	33.620052	20.308479	42.292904
AT4G18140	AT4G18140	Chr4	-	10046575	10049438	9.515685	4.754009	9.900339
AT4G18160	AT4G18160	Chr4	+	10055696	10057736	0.145027	0.061278	0.127613
AT4G18170	AT4G18170	Chr4	+	10061373	10062841	1.730274	0.731089	1.522510
AT4G18195	AT4G18195	Chr4	+	10069694	10071115	0.498025	0.210429	0.438224
AT4G18120	AT4G18120	Chr4	+	10038126	10042248	30.246252	14.851193	30.927971
AT4G18130	AT4G18130	Chr4	-	10042137	10046082	26.994106	11.405758	23.752768
AT4G18197	AT4G18197	Chr4	+	10071634	10073236	2.720579	1.149520	2.393903
AT4G18205	AT4G18205	Chr4	+	10073758	10075271	2.266062	0.957474	1.993963
AT4G18210	AT4G18210	Chr4	+	10076079	10077748	2.306504	0.974562	2.029549
AT4G18220	AT4G18220	Chr4	+	10078768	10080109	5.045324	2.131789	4.439503
AT4G18230	AT4G18230	Chr4	-	10080352	10081939	27.192513	11.489591	23.927349
AT4G18250	AT4G18250	Chr4	-	10087343	10091963	0.037471	0.015833	0.032972
AT4G18100	AT4G18100	Chr4	-	10035485	10036541	584.619141	247.017792	514.420532
AT4G18240	AT4G18240	Chr4	+	10082108	10087203	36.912426	15.596524	32.480137
AT4G18260	AT4G18260	Chr4	-	10093524	10097503	13.401722	5.662599	11.792500
AT4G18270	AT4G18270	Chr4	-	10099208	10101897	16.016113	6.767252	14.092965
AT4G18280	AT4G18280	Chr4	+	10103996	10104733	5.697832	2.407492	5.013660
AT4G18290	AT4G18290	Chr4	+	10115418	10118599	3.629513	1.533570	3.193696
AT4G18350	AT4G18350	Chr4	+	10142650	10144445	0.112472	0.047523	0.098967
AT4G18360	AT4G18360	Chr4	-	10145919	10148682	1.963615	0.992813	2.067558
AT4G18340	AT4G18340	Chr4	-	10130050	10132061	3.789658	1.601236	3.334612
AT4G18300	AT4G18300	Chr4	+	10118852	10120981	0.000000	0.000000	0.000000
AT4G18375	AT4G18375	Chr4	+	10152486	10155293	8.956434	3.889806	8.100615
AT4G18370	AT4G18370	Chr4	+	10149129	10151218	46.698666	19.731480	41.091286
AT4G18372	AT4G18372	Chr4	-	10151116	10152120	38.234470	16.155123	33.643436
AT4G18380	AT4G18380	Chr4	+	10157887	10159748	22.697845	9.624156	20.042538
AT4G18395	AT4G18395	Chr4	+	10169444	10169930	0.390144	0.164847	0.343297
AT4G18400	AT4G18400	Chr4	-	10169866	10171257	27.405800	11.579710	24.115026
AT4G18422	AT4G18422	Chr4	-	10176150	10176590	0.458050	0.193539	0.403049
AT4G18425	AT4G18425	Chr4	-	10181334	10182140	2.483271	1.049251	2.185090
AT4G18430	AT4G18430	Chr4	-	10183717	10185280	0.225195	0.095151	0.198155
AT4G18390	AT4G18390	Chr4	-	10162953	10165562	120.192215	50.827301	105.849083
AT4G18440	AT4G18440	Chr4	-	10186131	10188909	42.576229	17.989637	37.463852
AT4G18470	AT4G18470	Chr4	+	10192909	10195662	13.405520	5.664203	11.795840
AT4G18460	AT4G18460	Chr4	-	10195537	10196796	27.613976	11.667670	24.298206
AT4G18550	AT4G18550	Chr4	-	10224921	10226862	0.295893	0.125023	0.260363
AT4G18520	AT4G18520	Chr4	-	10215120	10217204	0.000000	0.000000	0.000000
AT4G18530	AT4G18530	Chr4	+	10217338	10220500	9.771980	4.128932	8.598601
AT4G18570	AT4G18570	Chr4	+	10231218	10234693	64.714287	27.343580	56.943668
AT4G18580	AT4G18580	Chr4	-	10234667	10236045	3.678674	1.597787	3.327431
AT4G18465	AT4G18465	Chr4	+	10197056	10201611	17.829592	7.533496	15.688689
AT4G18480	AT4G18480	Chr4	-	10201672	10203469	65.555649	27.699080	57.684002
AT4G18490	AT4G18490	Chr4	+	10203598	10208197	3.481603	1.473038	3.067637
AT4G18500	AT4G18500	Chr4	-	10209148	10209411	1.932199	0.816408	1.700189
AT4G18501	AT4G18501	Chr4	+	10209174	10209733	0.000000	0.000000	0.000000
AT4G18590	AT4G18590	Chr4	+	10236225	10237185	147.388962	62.275921	129.691116
AT4G18593	AT4G18593	Chr4	+	10237572	10238836	46.506973	19.650486	40.922611
AT4G18630	AT4G18630	Chr4	+	10257078	10258943	0.394158	0.166543	0.346829
AT4G18640	AT4G18640	Chr4	+	10259678	10263764	2.517826	1.063851	2.215496
AT4G18692	AT4G18692	Chr4	+	10284401	10284667	0.126092	0.053277	0.110951
AT4G18596	AT4G18596	Chr4	+	10239017	10239851	0.521839	0.220491	0.459179
AT4G18600	AT4G18600	Chr4	-	10239881	10247372	11.765474	4.971239	10.352725
AT4G18670	AT4G18670	Chr4	-	10275462	10278491	0.000000	0.000000	0.000000
AT4G18700	AT4G18700	Chr4	-	10288798	10290850	65.282028	27.583467	57.443237
AT4G18710	AT4G18710	Chr4	+	10296273	10301228	64.028465	29.587519	61.616730
AT4G18720	AT4G18720	Chr4	+	10299945	10301228	0.000000	0.000000	0.000000
AT4G18760	AT4G18760	Chr4	-	10308163	10309458	0.000000	0.000000	0.000000
AT4G18750	AT4G18750	Chr4	+	10304850	10307570	0.000000	0.000000	0.000000
AT4G18770	AT4G18770	Chr4	+	10311030	10313104	0.000000	0.000000	0.000000
AT4G18780	AT4G18780	Chr4	-	10312624	10316790	0.990464	0.418499	0.871533
AT4G18800	AT4G18800	Chr4	-	10319862	10321551	34.873154	14.734875	30.685730
AT4G18810	AT4G18810	Chr4	-	10322156	10325816	45.821674	21.783266	45.364178
AT4G18730	AT4G18730	Chr4	+	10302163	10303382	784.250000	331.367371	690.080566
AT4G18740	AT4G18740	Chr4	-	10303414	10304576	16.040958	7.642592	15.915884
AT4G18880	AT4G18880	Chr4	-	10347582	10349562	4.681723	1.978158	4.119561
AT4G18830	AT4G18830	Chr4	+	10337205	10338612	6.237926	2.635697	5.488902
AT4G18840	AT4G18840	Chr4	-	10338719	10340356	0.000000	0.000000	0.000000
AT4G18900	AT4G18900	Chr4	+	10356465	10359078	0.019481	0.008231	0.017142
AT4G18820	AT4G18820	Chr4	+	10330371	10334268	18.766167	7.929225	16.512804
AT4G18890	AT4G18890	Chr4	+	10352622	10355555	37.188118	15.713010	32.722725
AT4G18910	AT4G18910	Chr4	+	10366059	10368381	34.712269	14.666896	30.544165
AT4G18940	AT4G18940	Chr4	+	10372732	10373612	0.324759	0.137220	0.285763
AT4G18905	AT4G18905	Chr4	+	10359896	10363285	61.119995	26.574007	55.341011
AT4G18930	AT4G18930	Chr4	+	10370704	10372045	15.454562	6.529981	13.598844
AT4G18950	AT4G18950	Chr4	+	10375364	10378390	16.041212	6.777857	14.115051
AT4G18975	AT4G18975	Chr4	-	10391965	10393991	25.820480	12.182920	25.371225
AT4G18970	AT4G18970	Chr4	-	10388722	10390991	140.818649	75.528816	157.290588
AT4G19000	AT4G19000	Chr4	+	10405503	10407339	0.646997	0.273374	0.569308
AT4G19003	AT4G19003	Chr4	-	10407440	10409012	36.691654	19.820333	41.276321
AT4G19006	AT4G19006	Chr4	-	10409183	10411465	107.395157	45.377430	94.499603
AT4G19010	AT4G19010	Chr4	-	10411490	10414249	12.455220	5.262676	10.959650
AT4G19030	AT4G19030	Chr4	-	10421525	10423487	3.653584	1.543741	3.214877
AT4G19020	AT4G19020	Chr4	+	10414526	10421209	29.397131	12.421103	25.867247
AT4G19045	AT4G19045	Chr4	-	10438024	10439900	15.917074	6.725405	14.005818
AT4G19050	AT4G19050	Chr4	-	10439984	10444121	0.190289	0.080402	0.167440
AT4G19040	AT4G19040	Chr4	-	10431520	10437431	27.349483	11.698661	24.362745
AT4G19120	AT4G19120	Chr4	-	10460295	10464174	18.140190	7.867986	16.385271
AT4G19130	AT4G19130	Chr4	-	10466477	10469092	0.000000	0.000000	0.000000
AT4G19140	AT4G19140	Chr4	+	10469664	10471390	14.937352	6.311445	13.143738
AT4G19150	AT4G19150	Chr4	-	10471331	10472742	7.185114	3.723914	7.755141
AT4G19060	AT4G19060	Chr4	-	10444916	10446300	1.188087	0.502000	1.045426
AT4G19070	AT4G19070	Chr4	-	10446340	10448190	14.142859	5.975750	12.444644
AT4G19080	AT4G19080	Chr4	-	10448813	10449796	0.000000	0.000000	0.000000
AT4G19090	AT4G19090	Chr4	+	10449900	10452757	4.776890	2.018368	4.203301
AT4G19095	AT4G19095	Chr4	-	10452889	10453521	2.087803	0.882155	1.837108
AT4G19100	AT4G19100	Chr4	+	10453415	10454359	16.362988	6.913816	14.398190
AT4G19110	AT4G19110	Chr4	-	10454497	10459328	81.118217	36.101871	75.183022
AT4G19112	AT4G19112	Chr4	-	10454528	10459328	13.732371	5.802308	12.083446
AT4G19170	AT4G19170	Chr4	+	10481786	10483857	0.000000	0.000000	0.000000
AT4G19160	AT4G19160	Chr4	+	10477296	10480141	92.737518	40.033978	83.371735
AT4G19185	AT4G19185	Chr4	-	10489042	10491671	18.985380	8.021850	16.705696
AT4G19180	AT4G19180	Chr4	-	10485325	10488413	12.405375	5.241615	10.915790
AT4G19190	AT4G19190	Chr4	+	10493247	10496160	26.755716	11.305033	23.543003
AT4G19191	AT4G19191	Chr4	+	10496228	10498192	0.000000	0.000000	0.000000
AT4G19200	AT4G19200	Chr4	+	10498876	10500722	6.266427	2.647739	5.513981
AT4G19330	AT4G19330	Chr4	+	10554982	10558675	0.063197	0.026702	0.055609
AT4G19230	AT4G19230	Chr4	+	10521379	10523961	1.828070	0.772642	1.609045
AT4G19370	AT4G19370	Chr4	-	10566150	10567838	0.376636	0.159139	0.331411
AT4G19350	AT4G19350	Chr4	-	10562023	10563757	47.618889	20.120300	41.901012
AT4G19390	AT4G19390	Chr4	-	10574768	10576428	4.985665	2.106582	4.387007
AT4G19395	AT4G19395	Chr4	+	10578652	10578755	0.000000	0.000000	0.000000
AT4G19380	AT4G19380	Chr4	-	10568365	10572412	2.447402	1.034095	2.153528
AT4G19210	AT4G19210	Chr4	+	10501200	10505217	210.531784	88.955513	185.252014
AT4G19220	AT4G19220	Chr4	-	10505266	10508121	1.864219	0.787684	1.640371
AT4G19430	AT4G19430	Chr4	-	10598445	10599151	0.570014	0.240847	0.501569
AT4G19420	AT4G19420	Chr4	-	10587166	10590588	18.377226	7.853895	16.355927
AT4G19400	AT4G19400	Chr4	-	10580827	10581989	0.000000	0.000000	0.000000
AT4G19410	AT4G19410	Chr4	-	10580893	10585861	59.697712	33.944061	70.689331
AT4G19440	AT4G19440	Chr4	-	10600788	10604520	12.987966	5.709400	11.889963
AT4G19460	AT4G19460	Chr4	-	10610309	10612005	0.593400	0.250728	0.522147
AT4G19450	AT4G19450	Chr4	+	10606453	10609335	13.021376	5.501892	11.457824
AT4G19490	AT4G19490	Chr4	+	10615796	10623521	31.520313	13.640439	28.406544
AT4G19500	AT4G19500	Chr4	+	10625659	10631570	25.078079	11.123991	23.165981
AT4G19510	AT4G19510	Chr4	+	10633685	10639001	11.370250	5.269709	10.974296
AT4G19520	AT4G19520	Chr4	-	10639269	10647079	1.785141	0.754272	1.570789
AT4G19580	AT4G19580	Chr4	+	10668367	10669452	0.149899	0.063336	0.131900
AT4G19560	AT4G19560	Chr4	+	10661428	10664716	3.723269	1.573184	3.276195
AT4G19590	AT4G19590	Chr4	+	10671199	10672290	10.779795	4.554762	9.485403
AT4G19530	AT4G19530	Chr4	+	10651744	10657282	3.657708	1.545483	3.218506
AT4G19540	AT4G19540	Chr4	+	10657383	10659233	19.744753	8.342706	17.373886
AT4G19550	AT4G19550	Chr4	-	10659253	10661311	11.434360	6.544710	13.629516
AT4G19600	AT4G19600	Chr4	+	10672765	10676735	22.821663	9.642785	20.081333
AT4G19630	AT4G19630	Chr4	-	10683936	10684683	1.825954	0.771516	1.606701
AT4G19610	AT4G19610	Chr4	+	10677229	10681771	36.902771	15.592444	32.471642
AT4G19640	AT4G19640	Chr4	-	10687198	10689617	68.911629	29.117073	60.637012
AT4G19645	AT4G19645	Chr4	-	10689846	10691724	4.775894	2.071102	4.313119
AT4G19650	AT4G19650	Chr4	+	10691674	10695701	9.148651	3.865559	8.050119
AT4G19660	AT4G19660	Chr4	-	10696266	10698243	16.108967	6.806485	14.174670
AT4G19700	AT4G19700	Chr4	-	10713561	10714707	2.246389	0.949162	1.976652
AT4G19670	AT4G19670	Chr4	-	10699238	10702040	12.518195	5.647758	11.761593
AT4G19820	AT4G19820	Chr4	-	10767436	10768614	0.528610	0.223352	0.465137
AT4G19829	AT4G19829	Chr4	-	10772133	10772270	0.000000	0.000000	0.000000
AT4G19810	AT4G19810	Chr4	-	10763934	10765753	0.918939	0.388277	0.808597
AT4G19840	AT4G19840	Chr4	+	10774273	10775901	2.042829	0.863152	1.797535
AT4G19830	AT4G19830	Chr4	-	10772402	10774023	11.065793	4.675604	9.737060
AT4G19710	AT4G19710	Chr4	+	10724855	10729768	88.225822	38.318771	79.799767
AT4G19850	AT4G19850	Chr4	+	10776657	10777588	0.448193	0.251859	0.524503
AT4G19860	AT4G19860	Chr4	-	10777512	10780461	42.107830	17.791725	37.051701
AT4G19865	AT4G19865	Chr4	-	10780956	10782365	0.000000	0.000000	0.000000
AT4G19870	AT4G19870	Chr4	-	10782632	10784263	0.248044	0.116500	0.242614
AT4G19950	AT4G19950	Chr4	+	10809877	10811084	0.167219	0.070655	0.147140
AT4G19960	AT4G19960	Chr4	+	10813548	10817070	0.987874	0.420843	0.876416
AT4G19970	AT4G19970	Chr4	+	10818242	10825381	1.442984	0.609701	1.269717
AT4G19980	AT4G19980	Chr4	-	10828153	10828536	0.356771	0.150746	0.313931
AT4G19880	AT4G19880	Chr4	-	10784391	10786556	12.975950	5.769863	12.015878
AT4G19890	AT4G19890	Chr4	-	10786948	10789053	2.406412	1.016776	2.117460
AT4G19900	AT4G19900	Chr4	-	10789096	10791433	6.173664	2.608544	5.432356
AT4G20000	AT4G20000	Chr4	+	10838310	10839142	0.242497	0.102462	0.213379
AT4G19985	AT4G19985	Chr4	-	10830237	10832094	79.137650	33.437851	69.635132
AT4G19990	AT4G19990	Chr4	+	10832303	10835700	9.170530	4.064344	8.464095
AT4G20050	AT4G20050	Chr4	-	10849782	10853346	0.102956	0.044361	0.092383
AT4G20070	AT4G20070	Chr4	+	10861455	10864696	3.991839	1.686663	3.512516
AT4G20060	AT4G20060	Chr4	-	10854790	10859330	1.862273	0.786862	1.638659
AT4G20090	AT4G20090	Chr4	-	10868400	10870382	0.000000	0.000000	0.000000
AT4G20010	AT4G20010	Chr4	+	10841983	10844124	45.260578	19.178646	39.939995
AT4G20020	AT4G20020	Chr4	-	10844131	10846147	76.131966	34.276321	71.381271
AT4G20030	AT4G20030	Chr4	+	10846315	10847392	27.591408	11.658134	24.278347
AT4G20040	AT4G20040	Chr4	-	10847299	10849115	4.040533	1.707237	3.555363
AT4G20130	AT4G20130	Chr4	+	10878887	10881945	163.612213	69.130692	143.966324
AT4G20230	AT4G20230	Chr4	-	10924121	10926758	0.285495	0.120630	0.251214
AT4G20240	AT4G20240	Chr4	-	10931493	10934212	0.165126	0.069770	0.145298
AT4G20170	AT4G20170	Chr4	+	10896679	10899141	5.355243	2.262739	4.712208
AT4G20260	AT4G20260	Chr4	+	10940746	10943561	9.063169	4.580857	9.539746
AT4G20140	AT4G20140	Chr4	+	10884197	10888270	0.231337	0.097746	0.203559
AT4G20150	AT4G20150	Chr4	-	10888262	10889597	153.156357	64.712807	134.765976
AT4G20270	AT4G20270	Chr4	+	10949661	10953083	25.028946	10.575423	22.023575
AT4G20280	AT4G20280	Chr4	+	10953547	10954974	71.898193	30.378981	63.264961
AT4G20290	AT4G20290	Chr4	-	10955159	10955584	0.000000	0.000000	0.000000
AT4G20300	AT4G20300	Chr4	+	10955438	10959213	27.052227	12.781058	26.616863
AT4G20310	AT4G20310	Chr4	+	10961612	10964056	17.725498	7.536974	15.695931
AT4G20320	AT4G20320	Chr4	+	10974463	10979464	32.414223	15.802230	32.908524
AT4G20340	AT4G20340	Chr4	+	10984707	10987748	27.748152	11.724363	24.416271
AT4G20325	AT4G20325	Chr4	+	10979741	10982646	73.650955	35.041271	72.974297
AT4G20330	AT4G20330	Chr4	-	10982517	10984521	52.163391	22.040480	45.899830
AT4G20370	AT4G20370	Chr4	-	11000771	11002996	0.126408	0.053411	0.111229
AT4G20390	AT4G20390	Chr4	+	11007035	11008066	7.644417	3.229978	6.726508
AT4G20380	AT4G20380	Chr4	+	11004517	11006788	27.869814	14.064677	29.290030
AT4G20400	AT4G20400	Chr4	+	11008666	11013860	33.248413	14.570077	30.342539
AT4G20410	AT4G20410	Chr4	-	11013895	11016576	31.670134	13.381508	27.867315
AT4G20420	AT4G20420	Chr4	+	11016970	11017623	0.000000	0.000000	0.000000
AT4G20430	AT4G20430	Chr4	-	11017629	11021280	27.940525	11.921726	24.827282
AT4G20350	AT4G20350	Chr4	+	10988037	10989890	12.409986	5.260519	10.955157
AT4G20360	AT4G20360	Chr4	+	10989952	10991709	10.486084	4.430661	9.226959
AT4G20362	AT4G20362	Chr4	-	10991615	10992159	3.881061	1.639856	3.415040
AT4G20440	AT4G20440	Chr4	-	11022075	11023755	16.361134	8.054420	16.773525
AT4G20500.1	AT4G20500.1	Chr4	-	11040459	11041007	0.061931	0.026168	0.054495
AT4G20460	AT4G20460	Chr4	-	11029736	11032677	2.225803	0.940463	1.958538
AT4G20470	AT4G20470	Chr4	-	11032332	11032754	1.269504	0.536401	1.117067
AT4G20480	AT4G20480	Chr4	-	11034272	11035874	110.083176	46.513195	96.864853
AT4G20780	AT4G20780	Chr4	-	11133186	11133970	0.000000	0.000000	0.000000
AT4G20520	AT4G20520	Chr4	+	11045912	11047716	0.000000	0.000000	0.000000
AT4G20530	AT4G20530	Chr4	+	11048627	11050975	0.000000	0.000000	0.000000
AT4G20540	AT4G20540	Chr4	+	11051886	11054234	0.000000	0.000000	0.000000
AT4G20550	AT4G20550	Chr4	+	11055145	11057493	0.000000	0.000000	0.000000
AT4G20560	AT4G20560	Chr4	+	11058404	11060752	0.000000	0.000000	0.000000
AT4G20570	AT4G20570	Chr4	+	11061663	11064011	0.000000	0.000000	0.000000
AT4G20580	AT4G20580	Chr4	+	11064922	11067270	0.000000	0.000000	0.000000
AT4G20590	AT4G20590	Chr4	+	11068181	11070529	0.000000	0.000000	0.000000
AT4G20600	AT4G20600	Chr4	+	11071440	11073788	0.000000	0.000000	0.000000
AT4G20610	AT4G20610	Chr4	+	11074699	11077047	0.000000	0.000000	0.000000
AT4G20620	AT4G20620	Chr4	+	11077958	11080306	0.000000	0.000000	0.000000
AT4G20630	AT4G20630	Chr4	+	11082804	11085152	0.000000	0.000000	0.000000
AT4G20640	AT4G20640	Chr4	+	11086063	11088411	0.000000	0.000000	0.000000
AT4G20650	AT4G20650	Chr4	+	11089322	11091671	0.000000	0.000000	0.000000
AT4G20670	AT4G20670	Chr4	+	11092539	11093621	0.000000	0.000000	0.000000
AT4G20680	AT4G20680	Chr4	+	11095027	11096307	0.000000	0.000000	0.000000
AT4G20690	AT4G20690	Chr4	-	11097242	11098024	4.194312	1.772213	3.690677
