Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT3G52770	AT3G52770	Chr3	-	19557721	19559007	0.000000	0.000000	0.000000
AT3G52820	AT3G52820	Chr3	-	19573944	19576977	0.445599	0.265037	0.463870
AT3G52590	AT3G52590	Chr3	+	19505629	19506932	3445.391113	2049.277832	3586.664795
AT3G52600	AT3G52600	Chr3	-	19506891	19509390	0.000000	0.000000	0.000000
AT3G52800	AT3G52800	Chr3	+	19569311	19570682	14.936227	8.883890	15.548667
AT3G52840	AT3G52840	Chr3	+	19581113	19586299	8.116408	4.827543	8.449211
AT3G52850	AT3G52850	Chr3	+	19587821	19591947	31.827017	18.930332	33.132042
AT3G52860	AT3G52860	Chr3	-	19591848	19592767	10.249220	6.096115	10.669476
AT3G52870	AT3G52870	Chr3	-	19593173	19595822	33.433197	19.885668	34.804081
AT3G52880	AT3G52880	Chr3	-	19601212	19604454	228.855774	144.001007	252.031891
AT3G52900	AT3G52900	Chr3	+	19613118	19614027	18.064623	10.744624	18.805338
AT3G52905	AT3G52905	Chr3	-	19614007	19615745	17.001963	10.112566	17.699104
AT3G52890	AT3G52890	Chr3	+	19607957	19612186	19.505415	13.313104	23.300716
AT3G52910	AT3G52910	Chr3	-	19616021	19618449	40.097275	23.849384	41.741413
AT3G52920	AT3G52920	Chr3	+	19624343	19626258	137.468613	84.010269	147.035538
AT3G52940	AT3G52940	Chr3	-	19630198	19633296	30.342751	18.097361	31.674170
AT3G52950	AT3G52950	Chr3	+	19634410	19636819	26.134888	15.871291	27.778080
AT3G52930	AT3G52930	Chr3	-	19626748	19629073	639.323181	380.261871	665.537781
AT3G52960	AT3G52960	Chr3	+	19639668	19640619	697.501526	414.865662	726.101624
AT3G53000	AT3G53000	Chr3	+	19654068	19656080	12.253951	7.288505	12.756408
AT3G53010	AT3G53010	Chr3	-	19656488	19658003	0.988007	0.587655	1.028519
AT3G52990	AT3G52990	Chr3	+	19648861	19652508	73.321075	46.381969	81.178139
AT3G53040	AT3G53040	Chr3	-	19664674	19666487	0.446809	0.265757	0.465130
AT3G53030	AT3G53030	Chr3	+	19662281	19664505	11.320547	6.733327	11.784731
AT3G53090	AT3G53090	Chr3	+	19679208	19685360	6.180621	3.839206	6.719413
AT3G53100	AT3G53100	Chr3	-	19684686	19686674	7.393862	4.397781	7.697038
AT3G53110	AT3G53110	Chr3	+	19687740	19690661	77.284401	45.967846	80.453346
AT3G53120	AT3G53120	Chr3	-	19690571	19692578	20.335529	12.095332	21.169361
AT3G53130	AT3G53130	Chr3	+	19692771	19697542	26.364246	15.681141	27.445276
AT3G53140	AT3G53140	Chr3	+	19695643	19697542	1.132863	0.673814	1.179314
AT3G53160	AT3G53160	Chr3	-	19702456	19703976	0.000000	0.000000	0.000000
AT3G53170	AT3G53170	Chr3	-	19704485	19706417	6.445511	3.833713	6.709801
AT3G53180	AT3G53180	Chr3	+	19706894	19711439	23.833780	14.176050	24.811052
AT3G53020	AT3G53020	Chr3	-	19660517	19662025	2047.167358	1217.630859	2131.108887
AT3G53210	AT3G53210	Chr3	+	19720165	19721875	4.805331	2.858154	5.002367
AT3G53220	AT3G53220	Chr3	+	19721994	19722702	7.045455	4.190553	7.334344
AT3G53232	AT3G53232	Chr3	-	19730978	19731423	0.000000	0.000000	0.000000
AT3G53230	AT3G53230	Chr3	+	19723351	19726672	3.309347	1.968360	3.445042
AT3G53190	AT3G53190	Chr3	+	19713928	19717595	153.316483	91.190819	159.602997
AT3G53240	AT3G53240	Chr3	+	19733766	19739181	9.011258	5.359789	9.380753
AT3G53235	AT3G53235	Chr3	-	19733838	19734695	0.959099	0.570461	0.998426
AT3G53270	AT3G53270	Chr3	-	19750047	19753199	14.638857	9.600474	16.802839
AT3G53280	AT3G53280	Chr3	+	19755704	19757613	5.378922	3.199319	5.599478
AT3G53310	AT3G53310	Chr3	-	19766664	19768599	1.987454	1.182114	2.068947
AT3G53260	AT3G53260	Chr3	-	19744051	19746780	52.796230	31.402573	54.961071
AT3G53320	AT3G53320	Chr3	-	19769176	19772369	24.737764	14.713730	25.752104
AT3G53342	AT3G53342	Chr3	+	19777087	19777353	0.071161	0.042326	0.074079
AT3G53340	AT3G53340	Chr3	-	19774331	19776205	34.875408	20.743479	36.305428
AT3G53350	AT3G53350	Chr3	-	19780053	19782680	9.769408	6.391899	11.187160
AT3G53360	AT3G53360	Chr3	+	19784502	19786808	0.000000	0.000000	0.000000
AT3G53365	AT3G53365	Chr3	+	19787255	19787702	1.990911	1.184170	2.072546
AT3G53370	AT3G53370	Chr3	-	19787894	19788843	28.707642	17.074965	29.884762
AT3G53390	AT3G53390	Chr3	+	19792531	19796753	11.414519	6.789221	11.882556
AT3G53380	AT3G53380	Chr3	-	19789062	19791416	0.000000	0.000000	0.000000
AT3G53403	AT3G53403	Chr3	-	19800361	19800695	0.555224	0.330241	0.577990
AT3G53410	AT3G53410	Chr3	-	19800951	19802328	6.392096	3.801943	6.654195
AT3G53400	AT3G53400	Chr3	+	19798107	19800136	0.000000	0.000000	0.000000
AT3G53402	AT3G53402	Chr3	+	19798107	19800136	0.000000	0.000000	0.000000
AT3G53420	AT3G53420	Chr3	-	19803655	19805713	292.122284	173.750870	304.100372
AT3G53450	AT3G53450	Chr3	-	19812977	19815430	1.390697	0.827170	1.447721
AT3G53440	AT3G53440	Chr3	+	19810788	19812670	12.625138	7.631268	13.356316
AT3G53430	AT3G53430	Chr3	-	19809687	19810469	0.000000	0.000000	0.000000
AT3G53480	AT3G53480	Chr3	+	19825307	19831797	0.189766	0.112871	0.197547
AT3G53490	AT3G53490	Chr3	+	19832472	19834073	1.582519	0.941264	1.647408
AT3G53470	AT3G53470	Chr3	+	19822726	19823493	18.296665	10.954871	19.173317
AT3G53510	AT3G53510	Chr3	-	19837209	19839862	0.000000	0.000000	0.000000
AT3G53500	AT3G53500	Chr3	-	19834343	19837088	95.007584	64.041313	112.085701
AT3G53520	AT3G53520	Chr3	+	19841374	19844308	39.572662	26.282574	46.000000
AT3G53460	AT3G53460	Chr3	-	19819185	19821519	726.088562	471.878143	825.885559
AT3G53530	AT3G53530	Chr3	+	19845097	19846820	35.864559	22.982491	40.224167
AT3G53540	AT3G53540	Chr3	-	19846647	19850968	18.349146	10.913855	19.101528
AT3G53560	AT3G53560	Chr3	-	19859627	19861031	0.000000	0.000000	0.000000
AT3G53570	AT3G53570	Chr3	-	19861179	19864588	11.798730	8.075374	14.133593
AT3G53610	AT3G53610	Chr3	-	19876232	19878519	30.722748	19.861124	34.761124
AT3G53580	AT3G53580	Chr3	+	19864757	19867134	190.084579	113.060051	197.878738
AT3G53620	AT3G53620	Chr3	+	19880504	19883672	55.812107	33.196381	58.100609
AT3G53630	AT3G53630	Chr3	+	19883879	19885904	84.050430	49.992199	87.496811
AT3G53690	AT3G53690	Chr3	-	19898788	19900065	0.167645	0.099713	0.174519
AT3G53650	AT3G53650	Chr3	+	19889358	19889774	0.000000	0.000000	0.000000
AT3G53670	AT3G53670	Chr3	+	19890364	19892443	24.734419	15.726168	27.524086
AT3G53668	AT3G53668	Chr3	+	19890421	19892404	25.211212	14.995329	26.244963
AT3G53680	AT3G53680	Chr3	-	19892863	19897412	12.663957	7.532371	13.183226
AT3G53700	AT3G53700	Chr3	+	19900280	19902884	0.000000	0.000000	0.000000
AT3G53720	AT3G53720	Chr3	-	19905678	19910112	0.631789	0.375781	0.657695
AT3G53710	AT3G53710	Chr3	-	19903313	19905489	28.519047	16.962791	29.688433
AT3G53730	AT3G53730	Chr3	-	19912494	19913033	0.000000	0.000000	0.000000
AT3G53760	AT3G53760	Chr3	-	19917854	19922365	10.416683	6.195720	10.843805
AT3G53750	AT3G53750	Chr3	+	19915288	19917641	109.277443	64.996933	113.758224
AT3G53780	AT3G53780	Chr3	-	19924568	19927026	5.008121	2.978771	5.213472
AT3G53800	AT3G53800	Chr3	+	19930861	19932892	14.715795	8.752779	15.319196
AT3G53740	AT3G53740	Chr3	-	19913707	19915016	1081.748413	777.636108	1361.025879
AT3G53810	AT3G53810	Chr3	-	19932992	19935234	4.544806	2.703197	4.731160
AT3G53840	AT3G53840	Chr3	+	19945571	19947719	0.403646	0.240084	0.420197
AT3G53830	AT3G53830	Chr3	+	19940814	19943799	18.106888	10.769762	18.849337
AT3G53850	AT3G53850	Chr3	-	19948131	19949288	76.124718	45.278080	79.246117
AT3G53860	AT3G53860	Chr3	-	19949562	19951290	8.090988	4.812424	8.422749
AT3G53880	AT3G53880	Chr3	+	19953173	19955290	23.888628	14.208673	24.868149
AT3G53870	AT3G53870	Chr3	+	19951488	19952961	1037.688477	617.204834	1080.237549
AT3G53900	AT3G53900	Chr3	-	19956656	19959041	123.915085	79.723442	139.532715
AT3G53920	AT3G53920	Chr3	-	19960869	19963949	18.183937	10.815591	18.929546
AT3G53890	AT3G53890	Chr3	-	19955344	19956361	1796.818726	1069.385010	1871.647461
AT3G53930	AT3G53930	Chr3	+	19966352	19970813	9.739751	5.799151	10.149729
AT3G53940	AT3G53940	Chr3	-	19971019	19973769	15.273912	9.084742	15.900199
AT3G53950	AT3G53950	Chr3	+	19975619	19977439	2.658979	1.581529	2.768007
AT3G53960	AT3G53960	Chr3	-	19978122	19980959	1.208110	0.718569	1.257647
AT3G53980	AT3G53980	Chr3	-	19987579	19988269	5.123311	3.047285	5.333385
AT3G53970	AT3G53970	Chr3	+	19985139	19987339	29.700994	19.260324	33.709599
AT3G53990	AT3G53990	Chr3	-	19989337	19991134	23.301147	15.127477	26.476250
AT3G54000	AT3G54000	Chr3	+	19996607	19998623	5.199953	3.376827	5.910152
AT3G54020	AT3G54020	Chr3	+	20005733	20008254	9.776533	5.814966	10.177407
AT3G54010	AT3G54010	Chr3	+	20000861	20005183	17.838173	10.914419	19.102518
AT3G54040	AT3G54040	Chr3	-	20013761	20015437	0.557752	0.331744	0.580622
AT3G54030	AT3G54030	Chr3	+	20010927	20013693	10.726321	6.379889	11.166140
AT3G54080	AT3G54080	Chr3	+	20025267	20027022	0.000000	0.000000	0.000000
AT3G54085	AT3G54085	Chr3	-	20026581	20027991	39.840351	28.030493	49.059227
AT3G54050	AT3G54050	Chr3	+	20016892	20018822	174.240845	106.572632	186.524414
AT3G54060	AT3G54060	Chr3	-	20018656	20020926	4.062346	2.490995	4.359762
AT3G54100	AT3G54100	Chr3	-	20034071	20037953	4.366372	2.597066	4.545409
AT3G54090	AT3G54090	Chr3	+	20028124	20029986	2.925517	1.740063	3.045474
AT3G54110	AT3G54110	Chr3	+	20038680	20041210	89.147583	53.023922	92.802963
AT3G54120	AT3G54120	Chr3	-	20041126	20042340	0.392931	0.233711	0.409043
AT3G54130	AT3G54130	Chr3	-	20042705	20044526	0.000001	0.000001	0.000001
AT3G54160	AT3G54160	Chr3	+	20053468	20055027	0.321073	0.190970	0.334238
AT3G54140	AT3G54140	Chr3	-	20045663	20048572	5.677810	3.377094	5.910621
AT3G54170	AT3G54170	Chr3	+	20056705	20059522	44.490887	26.462652	46.315178
AT3G54200	AT3G54200	Chr3	+	20065665	20066560	13.410714	7.976534	13.960603
AT3G54180	AT3G54180	Chr3	+	20059796	20061438	65.389946	38.893162	68.071175
AT3G54190	AT3G54190	Chr3	-	20061528	20064154	41.615959	24.752678	43.322369
AT3G54220	AT3G54220	Chr3	+	20070158	20072780	10.801116	6.424376	11.244001
AT3G54230	AT3G54230	Chr3	+	20073102	20080384	21.407885	13.189208	23.083874
AT3G54250	AT3G54250	Chr3	-	20082299	20084732	21.561779	12.824690	22.445892
AT3G54260	AT3G54260	Chr3	-	20085010	20086763	1.531727	0.911053	1.594533
AT3G54210	AT3G54210	Chr3	-	20067540	20068435	13.331846	7.929624	13.878501
AT3G54270	AT3G54270	Chr3	-	20087082	20089846	3.693801	2.197029	3.845260
AT3G54290	AT3G54290	Chr3	-	20104399	20106044	16.556232	9.847451	17.235098
AT3G54300	AT3G54300	Chr3	-	20108208	20110683	35.791542	21.288761	37.259789
AT3G54280	AT3G54280	Chr3	+	20091976	20104257	14.146820	8.662065	15.160426
AT3G54320	AT3G54320	Chr3	+	20114684	20118639	20.349590	12.141901	21.250868
AT3G54363	AT3G54363	Chr3	-	20132239	20132535	0.000000	0.000000	0.000000
AT3G54350	AT3G54350	Chr3	-	20122083	20126872	32.488487	20.495195	35.870880
AT3G54360	AT3G54360	Chr3	-	20128305	20131854	48.590858	28.901264	50.583260
AT3G54366	AT3G54366	Chr3	+	20132886	20133750	31.516764	18.745798	32.809067
AT3G54380	AT3G54380	Chr3	-	20133893	20137007	9.675808	6.584113	11.523575
AT3G54390	AT3G54390	Chr3	-	20137741	20139142	6.481297	3.854999	6.747054
AT3G54410	AT3G54410	Chr3	+	20144551	20145489	0.428115	0.254638	0.445669
AT3G54420	AT3G54420	Chr3	+	20145910	20147063	0.672374	0.399920	0.699944
AT3G54430	AT3G54430	Chr3	-	20147101	20148127	6.801537	4.045474	7.080425
AT3G54400	AT3G54400	Chr3	-	20140058	20142642	158.615326	94.342514	165.119141
AT3G54440	AT3G54440	Chr3	-	20148292	20157138	33.258560	20.254150	35.449001
AT3G54450	AT3G54450	Chr3	+	20158534	20162005	0.114055	0.067839	0.118732
AT3G54460	AT3G54460	Chr3	-	20161942	20167293	14.070543	8.368992	14.647487
AT3G54470	AT3G54470	Chr3	-	20168095	20170303	111.771324	66.480255	116.354362
AT3G54480	AT3G54480	Chr3	-	20170685	20173416	18.027752	17.030729	29.807339
AT3G54510	AT3G54510	Chr3	+	20180292	20183509	0.270741	0.161034	0.281842
AT3G54490	AT3G54490	Chr3	+	20173619	20175462	2.789359	1.659078	2.903733
AT3G54500	AT3G54500	Chr3	-	20175370	20179027	96.690346	66.112061	115.709930
AT3G54540	AT3G54540	Chr3	+	20189805	20192792	0.268800	0.159879	0.279822
AT3G54600	AT3G54600	Chr3	+	20210859	20213080	3.607031	2.145419	3.754933
AT3G54610	AT3G54610	Chr3	+	20213560	20217653	10.506422	6.249095	10.937224
AT3G54560	AT3G54560	Chr3	+	20196266	20197650	215.762070	128.332718	224.609085
AT3G54620	AT3G54620	Chr3	-	20217854	20220438	22.092731	14.508169	25.392330
AT3G54625	AT3G54625	Chr3	+	20220810	20223024	0.074521	0.044324	0.077577
AT3G54630	AT3G54630	Chr3	-	20221097	20223028	0.000000	0.000000	0.000000
AT3G54640	AT3G54640	Chr3	-	20223148	20225523	138.220215	82.211739	143.887741
AT3G54650	AT3G54650	Chr3	-	20225773	20228921	41.361565	24.601368	43.057541
AT3G54660	AT3G54660	Chr3	-	20229744	20233182	123.671906	73.558578	128.742905
AT3G54680	AT3G54680	Chr3	+	20244389	20246080	27.611111	16.422762	28.743269
AT3G54670	AT3G54670	Chr3	+	20235483	20243960	23.175701	14.208018	24.867004
AT3G54690	AT3G54690	Chr3	+	20246539	20248140	17.886196	10.638497	18.619596
AT3G54710	AT3G54710	Chr3	+	20251841	20254199	40.509972	24.094849	42.171024
AT3G54730	AT3G54730	Chr3	+	20259003	20260453	0.054445	0.040368	0.070652
AT3G54720	AT3G54720	Chr3	-	20254725	20257848	21.323532	12.682984	22.197876
AT3G54740	AT3G54740	Chr3	+	20262391	20264601	10.196771	6.219248	10.884986
AT3G54750	AT3G54750	Chr3	-	20264634	20268881	59.112740	37.361893	65.391129
AT3G54760	AT3G54760	Chr3	-	20269080	20272457	67.099480	40.215569	70.385658
AT3G54780	AT3G54780	Chr3	+	20278877	20281551	1.506285	0.953259	1.668403
AT3G54790	AT3G54790	Chr3	-	20281535	20285126	18.235443	10.846226	18.983164
AT3G54810	AT3G54810	Chr3	+	20296232	20298691	44.077438	34.518688	60.414932
AT3G54820	AT3G54820	Chr3	+	20302021	20304010	36.101486	21.472734	37.581783
AT3G54826	AT3G54826	Chr3	+	20310327	20311821	69.827576	41.532612	72.690765
AT3G54830	AT3G54830	Chr3	-	20311901	20315030	2.263767	1.346462	2.356590
AT3G54840	AT3G54840	Chr3	+	20318412	20321001	73.365181	44.337299	77.599556
AT3G54850	AT3G54850	Chr3	+	20321422	20324020	7.053843	4.195542	7.343077
AT3G54860	AT3G54860	Chr3	-	20324090	20329917	16.671270	10.147938	17.761013
AT3G54870	AT3G54870	Chr3	+	20330806	20336717	1.248512	0.742600	1.299706
AT3G54880	AT3G54880	Chr3	-	20336856	20338522	52.355061	31.140169	54.501808
AT3G54900	AT3G54900	Chr3	-	20341588	20342393	0.000000	0.000000	0.000000
AT3G54910	AT3G54910	Chr3	-	20342756	20344806	18.567238	11.619973	20.337383
AT3G54930	AT3G54930	Chr3	-	20350839	20352948	6.945426	4.131057	7.230214
AT3G54920	AT3G54920	Chr3	+	20345082	20348582	40.830189	24.285313	42.504375
AT3G54950	AT3G54950	Chr3	-	20358896	20361233	5.593308	3.326833	5.822654
AT3G54960	AT3G54960	Chr3	-	20363310	20366840	19.727589	12.765921	22.343031
AT3G54970	AT3G54970	Chr3	-	20368168	20370098	21.143820	12.576094	22.010794
AT3G54990	AT3G54990	Chr3	-	20373718	20376522	4.861474	3.058997	5.353884
AT3G54980	AT3G54980	Chr3	+	20370234	20373069	9.519217	5.661917	9.909540
AT3G55000	AT3G55000	Chr3	+	20381508	20383789	76.590530	45.555138	79.731018
AT3G55005	AT3G55005	Chr3	+	20383956	20386382	36.371414	21.633286	37.862778
AT3G54890	AT3G54890	Chr3	-	20339504	20341103	1819.035645	1169.802734	2047.399414
AT3G55010	AT3G55010	Chr3	+	20386619	20388806	152.913513	96.523880	168.936996
AT3G55020	AT3G55020	Chr3	-	20388869	20394911	33.574806	19.969896	34.951500
AT3G55030	AT3G55030	Chr3	+	20396760	20398653	14.301656	8.506455	14.888077
AT3G55040	AT3G55040	Chr3	-	20398538	20400346	60.198147	35.805141	62.666492
AT3G55050	AT3G55050	Chr3	-	20400488	20402595	24.758347	14.725970	25.773529
AT3G55060	AT3G55060	Chr3	-	20402984	20407046	10.827123	6.439844	11.271075
AT3G55070	AT3G55070	Chr3	+	20408286	20411140	15.317557	9.843743	17.228609
AT3G55080	AT3G55080	Chr3	-	20411399	20415934	16.046049	9.907735	17.340609
AT3G55090	AT3G55090	Chr3	-	20416342	20418552	0.000000	0.000000	0.000000
AT3G55110	AT3G55110	Chr3	-	20424550	20427377	33.306160	19.810108	34.671837
AT3G55120	AT3G55120	Chr3	-	20430114	20431470	96.451141	57.367996	100.405998
AT3G55140	AT3G55140	Chr3	+	20438772	20440429	18.476858	12.380256	21.668037
AT3G55130	AT3G55130	Chr3	-	20433878	20436390	0.000000	0.000000	0.000000
AT3G55170	AT3G55170	Chr3	-	20452910	20454342	199.649780	118.749329	207.836151
AT3G55160	AT3G55160	Chr3	-	20445412	20452400	8.399002	4.995627	8.743392
AT3G55200	AT3G55200	Chr3	+	20460533	20464556	9.292711	5.527194	9.673746
AT3G55210	AT3G55210	Chr3	+	20465215	20466240	0.930131	0.553231	0.968270
AT3G55240	AT3G55240	Chr3	-	20473541	20474763	7.441997	4.426412	7.747146
AT3G55230	AT3G55230	Chr3	+	20471791	20472889	0.881711	0.524431	0.917864
AT3G55220	AT3G55220	Chr3	-	20466921	20470944	9.227607	5.488471	9.605973
AT3G55250	AT3G55250	Chr3	+	20479289	20480634	86.622734	51.522175	90.174583
AT3G55260	AT3G55260	Chr3	+	20489248	20493076	21.488848	12.781311	22.369970
AT3G55270	AT3G55270	Chr3	+	20496081	20500019	19.749201	11.746590	20.558990
AT3G55290	AT3G55290	Chr3	+	20502612	20503797	2.550473	1.521792	2.663454
AT3G55310	AT3G55310	Chr3	+	20505823	20507025	0.261755	0.155689	0.272488
AT3G55320	AT3G55320	Chr3	-	20506992	20513393	6.246581	3.715392	6.502714
AT3G55280	AT3G55280	Chr3	+	20500335	20501709	793.792847	474.581726	830.617310
AT3G55330	AT3G55330	Chr3	-	20513825	20515351	138.746979	82.525055	144.436096
AT3G55340	AT3G55340	Chr3	+	20515647	20518059	40.043987	23.817688	41.685940
AT3G55350	AT3G55350	Chr3	+	20518391	20520875	16.817352	10.002762	17.506926
AT3G55370	AT3G55370	Chr3	+	20527063	20529291	7.241143	4.952139	8.667278
AT3G55360	AT3G55360	Chr3	-	20520930	20523014	148.224945	88.162445	154.302719
AT3G55380	AT3G55380	Chr3	+	20531407	20533173	82.761551	55.041271	96.333740
AT3G55390	AT3G55390	Chr3	+	20534615	20535685	8.921539	5.306426	9.287354
AT3G55400	AT3G55400	Chr3	-	20535631	20539067	93.841995	58.446217	102.293098
AT3G55420	AT3G55420	Chr3	+	20547717	20548767	14.384396	8.555668	14.974209
AT3G55430	AT3G55430	Chr3	-	20549599	20552215	40.862556	24.304564	42.538071
AT3G55410	AT3G55410	Chr3	+	20541435	20546034	61.975521	36.862305	64.516747
AT3G55450	AT3G55450	Chr3	+	20557899	20560212	10.175463	6.500433	11.377118
AT3G55440	AT3G55440	Chr3	+	20553690	20556560	621.139954	369.446686	646.609009
AT3G55460	AT3G55460	Chr3	+	20560808	20563762	169.305573	100.700943	176.247726
AT3G55485	AT3G55485	Chr3	+	20571434	20571938	2.516832	1.496982	2.620031
AT3G55470	AT3G55470	Chr3	+	20564236	20566329	5.000604	2.989461	5.232183
AT3G55480	AT3G55480	Chr3	-	20566248	20571248	20.303038	12.262687	21.462267
AT3G55500	AT3G55500	Chr3	-	20574831	20576182	1.857919	1.105068	1.934101
AT3G55490	AT3G55490	Chr3	-	20572024	20573682	20.769619	12.353523	21.621248
AT3G55510	AT3G55510	Chr3	+	20578978	20582405	44.110249	26.236254	45.918930
AT3G55580	AT3G55580	Chr3	+	20612700	20615920	2.253627	1.340431	2.346034
AT3G55520	AT3G55520	Chr3	+	20593661	20595345	114.363365	68.021973	119.052689
AT3G55530	AT3G55530	Chr3	-	20595126	20597603	16.970093	10.093610	17.665928
AT3G55600	AT3G55600	Chr3	+	20620443	20622470	11.445128	6.807426	11.914420
AT3G55560	AT3G55560	Chr3	-	20604616	20606380	4.110226	2.444714	4.278760
AT3G55605	AT3G55605	Chr3	+	20622620	20624002	39.258522	23.350502	40.868267
AT3G55610	AT3G55610	Chr3	-	20624020	20629093	38.194221	23.093851	40.419071
AT3G55630	AT3G55630	Chr3	+	20636669	20639492	27.421774	16.332041	28.584492
AT3G55640	AT3G55640	Chr3	+	20639833	20642659	6.490366	3.860393	6.756495
AT3G55620	AT3G55620	Chr3	+	20634202	20636506	257.699890	153.276840	268.266541
AT3G55690	AT3G55690	Chr3	+	20666972	20668505	10.064205	5.986070	10.476874
AT3G55700	AT3G55700	Chr3	+	20671115	20673372	1.478900	0.879632	1.539540
AT3G55710	AT3G55710	Chr3	+	20673847	20675946	3.720500	2.212909	3.873054
AT3G55660	AT3G55660	Chr3	-	20648942	20651388	45.439465	27.026854	47.302650
AT3G55730	AT3G55730	Chr3	-	20681904	20684053	0.830000	0.493674	0.864033
AT3G55740	AT3G55740	Chr3	+	20695499	20698271	6.641778	3.964271	6.938304
AT3G55760	AT3G55760	Chr3	+	20700392	20703083	19.675114	12.558063	21.979237
AT3G55780	AT3G55780	Chr3	+	20705627	20707021	0.253964	0.151055	0.264377
AT3G55770	AT3G55770	Chr3	+	20703222	20705320	99.263969	80.921837	141.630142
AT3G55750	AT3G55750	Chr3	+	20698553	20700067	1587.305054	944.110168	1652.390381
AT3G55820	AT3G55820	Chr3	+	20713709	20714805	3.272562	1.946481	3.406749
AT3G55830	AT3G55830	Chr3	+	20714946	20717443	17.205782	10.233795	17.911282
AT3G55840	AT3G55840	Chr3	-	20716995	20718866	0.394765	0.234802	0.410952
AT3G55880	AT3G55880	Chr3	+	20736571	20738913	0.210012	0.162911	0.285128
AT3G55890	AT3G55890	Chr3	+	20740817	20742002	0.401338	0.238711	0.417794
AT3G55850	AT3G55850	Chr3	-	20721720	20725893	20.512796	14.287825	25.006681
AT3G55940	AT3G55940	Chr3	+	20747787	20750184	1.047798	0.623218	1.090762
AT3G55910	AT3G55910	Chr3	+	20742899	20743479	0.000000	0.000000	0.000000
AT3G55920	AT3G55920	Chr3	-	20743443	20745083	33.038525	19.650923	34.393227
AT3G55950	AT3G55950	Chr3	-	20753691	20756395	0.971904	0.578077	1.011756
AT3G55970	AT3G55970	Chr3	-	20766735	20769324	0.251622	0.149662	0.261939
AT3G55960	AT3G55960	Chr3	-	20760457	20763033	17.290926	10.284438	17.999918
AT3G55800	AT3G55800	Chr3	+	20709386	20711640	446.766479	265.731415	465.085541
AT3G55990	AT3G55990	Chr3	+	20780315	20783233	0.927996	0.551961	0.966047
AT3G56000	AT3G56000	Chr3	-	20783318	20785796	1.380633	0.821184	1.437244
AT3G55980	AT3G55980	Chr3	+	20776295	20778842	12.893405	7.668844	13.422082
AT3G56010	AT3G56010	Chr3	+	20788670	20789924	4.568900	2.717528	4.756242
AT3G56020	AT3G56020	Chr3	-	20790570	20791085	1673.699585	995.496704	1742.327515
AT3G56050	AT3G56050	Chr3	-	20797955	20801165	21.597481	13.090145	22.910492
AT3G56030	AT3G56030	Chr3	+	20791249	20792532	6.619938	3.937460	6.891380
AT3G56040	AT3G56040	Chr3	-	20792477	20797572	21.598192	12.846348	22.483797
AT3G56060	AT3G56060	Chr3	-	20803133	20806013	0.684363	0.407051	0.712424
AT3G56080	AT3G56080	Chr3	-	20810309	20813036	2.174929	1.293622	2.264109
AT3G56070	AT3G56070	Chr3	-	20806749	20808152	15.217389	9.051123	15.841358
AT3G56090	AT3G56090	Chr3	-	20814047	20816035	147.181519	87.541824	153.216507
AT3G56100	AT3G56100	Chr3	-	20816931	20819517	28.424814	16.906742	29.590336
AT3G56110	AT3G56110	Chr3	-	20820253	20823030	9.003802	6.558917	11.479478
AT3G56120	AT3G56120	Chr3	+	20823146	20826543	44.071644	26.213291	45.878742
AT3G56130	AT3G56130	Chr3	+	20826658	20829270	154.251770	105.460419	184.577774
AT3G56140	AT3G56140	Chr3	+	20829282	20832871	17.215790	10.239747	17.921701
AT3G56170	AT3G56170	Chr3	+	20842145	20844476	0.831250	0.494418	0.865334
AT3G56160	AT3G56160	Chr3	-	20837444	20841541	48.892467	29.080658	50.897236
AT3G56150	AT3G56150	Chr3	-	20833579	20837160	127.078575	76.220673	133.402130
AT3G56200	AT3G56200	Chr3	+	20850029	20852027	1.146840	0.682127	1.193865
AT3G56180	AT3G56180	Chr3	+	20844667	20845692	0.189206	0.112537	0.196964
AT3G56190	AT3G56190	Chr3	-	20845674	20848534	75.814743	45.328590	79.334518
AT3G56230	AT3G56230	Chr3	-	20860778	20862265	0.124354	0.073964	0.129453
AT3G56220	AT3G56220	Chr3	+	20858918	20860531	13.060401	7.768172	13.595925
AT3G56210	AT3G56210	Chr3	-	20852385	20855610	15.577644	12.200462	21.353363
AT3G56240	AT3G56240	Chr3	-	20863257	20864544	53.132973	31.602861	55.311619
AT3G56250	AT3G56250	Chr3	+	20866120	20867840	2.131889	1.268022	2.219304
AT3G56260	AT3G56260	Chr3	-	20867970	20869024	1.919432	1.151039	2.014560
AT3G56275	AT3G56275	Chr3	+	20872831	20873472	0.000000	0.000000	0.000000
AT3G56290	AT3G56290	Chr3	-	20878539	20879568	24.807440	14.755171	25.824636
AT3G56270	AT3G56270	Chr3	+	20870000	20872049	12.087984	7.189790	12.583635
AT3G56300	AT3G56300	Chr3	+	20880169	20882366	8.936615	5.315392	9.303049
AT3G56310	AT3G56310	Chr3	+	20882803	20885915	38.999485	23.196432	40.598606
AT3G56320	AT3G56320	Chr3	-	20885894	20889656	9.403465	5.593070	9.789042
AT3G56360	AT3G56360	Chr3	+	20896481	20897593	22.497753	13.381396	23.420244
AT3G56330	AT3G56330	Chr3	+	20890250	20892002	24.762329	14.728339	25.777678
AT3G56340	AT3G56340	Chr3	-	20892129	20893443	876.631775	521.410156	912.576843
