Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT4G29820	AT4G29820	Chr4	-	14595680	14597481	6.110370	2.820070	5.168148
AT4G29830	AT4G29830	Chr4	+	14597661	14599300	32.010002	14.773318	27.074041
AT4G29840	AT4G29840	Chr4	-	14599216	14601055	0.000000	0.000000	0.000000
AT4G29850	AT4G29850	Chr4	-	14601621	14603011	1.779203	0.821141	1.504849
AT4G29860	AT4G29860	Chr4	-	14601698	14605796	9.061488	4.182076	7.664201
AT4G29870	AT4G29870	Chr4	+	14606001	14606674	0.000000	0.000000	0.000000
AT4G29880	AT4G29880	Chr4	-	14607078	14608379	2.272963	1.049022	1.922471
AT4G29890	AT4G29890	Chr4	+	14608833	14610998	8.970652	4.140152	7.587372
AT4G29900	AT4G29900	Chr4	-	14610883	14619573	26.774141	12.356853	22.645554
AT4G29905	AT4G29905	Chr4	-	14626921	14627631	0.000000	0.000000	0.000000
AT4G29910	AT4G29910	Chr4	-	14627963	14630740	22.791670	10.518855	19.277182
AT4G29920	AT4G29920	Chr4	-	14632653	14635885	5.659575	2.612018	4.786865
AT4G29930	AT4G29930	Chr4	+	14644009	14647591	0.461979	0.256291	0.469687
AT4G29940	AT4G29940	Chr4	-	14648139	14653379	15.268409	7.046705	12.914012
AT4G29950	AT4G29950	Chr4	+	14657045	14660573	9.158411	4.226808	7.746179
AT4G29960	AT4G29960	Chr4	-	14660567	14662403	39.585224	18.269449	33.481159
AT4G29990	AT4G29990	Chr4	-	14665691	14670030	2.633473	1.215406	2.227390
AT4G30000	AT4G30000	Chr4	-	14670156	14672669	1.211714	0.559233	1.024867
AT4G30010	AT4G30010	Chr4	+	14672832	14674144	438.181580	202.230423	370.613708
AT4G30020	AT4G30020	Chr4	+	14677285	14681956	37.927704	17.504467	32.079231
AT4G30060	AT4G30060	Chr4	-	14689129	14692480	4.505991	2.079614	3.811165
AT4G30080	AT4G30080	Chr4	-	14703201	14706336	15.324798	7.072731	12.961705
AT4G30090	AT4G30090	Chr4	-	14708712	14711612	4.241822	1.957694	3.587731
AT4G30110	AT4G30110	Chr4	-	14720241	14724584	0.986317	0.455207	0.834226
AT4G30120	AT4G30120	Chr4	-	14730401	14733510	0.174672	0.080615	0.147737
AT4G30097	AT4G30097	Chr4	-	14713518	14713661	0.000000	0.000000	0.000000
AT4G30100	AT4G30100	Chr4	+	14714191	14720061	21.675173	10.003567	18.332848
AT4G30130	AT4G30130	Chr4	+	14734819	14737978	16.471048	7.601750	13.931203
AT4G30140	AT4G30140	Chr4	-	14738387	14740676	56.570370	26.108463	47.847183
AT4G30150	AT4G30150	Chr4	+	14742452	14749987	11.919430	5.501078	10.081447
AT4G30160	AT4G30160	Chr4	+	14753349	14760189	31.803268	15.117074	27.704020
AT4G30180	AT4G30180	Chr4	+	14768936	14769648	2.472651	1.141183	2.091367
AT4G30190	AT4G30190	Chr4	-	14770499	14776058	19.998680	9.511977	17.431944
AT4G30200	AT4G30200	Chr4	-	14786633	14790501	34.998013	16.245106	29.771284
AT4G30210	AT4G30210	Chr4	+	14796764	14800922	39.642368	18.316763	33.567867
AT4G30220	AT4G30220	Chr4	-	14802950	14804358	460.664642	238.545547	437.165985
AT4G30230	AT4G30230	Chr4	+	14806345	14807425	0.000000	0.000000	0.000000
AT4G30240	AT4G30240	Chr4	-	14807919	14809985	18.156313	8.379537	15.356598
AT4G30250	AT4G30250	Chr4	-	14811262	14812821	0.000000	0.000000	0.000000
AT4G30260	AT4G30260	Chr4	-	14816622	14818854	43.162910	19.920630	36.507168
AT4G30270	AT4G30270	Chr4	-	14819192	14820592	21.958574	10.134363	18.572550
AT4G30280	AT4G30280	Chr4	-	14825808	14827047	0.385496	0.177915	0.326052
AT4G30290	AT4G30290	Chr4	-	14828712	14830016	0.308784	0.142511	0.261169
AT4G30310	AT4G30310	Chr4	+	14831861	14835214	51.913620	24.501827	44.902813
AT4G30330	AT4G30330	Chr4	-	14836548	14838020	152.045410	70.172287	128.599915
AT4G30340	AT4G30340	Chr4	-	14838291	14841067	23.678890	10.928328	20.027592
AT4G30350	AT4G30350	Chr4	+	14847740	14851143	9.516224	4.391946	8.048817
AT4G30360	AT4G30360	Chr4	-	14854811	14858003	9.566185	4.415004	8.091074
AT4G30370	AT4G30370	Chr4	-	14858490	14859503	1.988166	0.917582	1.681590
AT4G30390	AT4G30390	Chr4	-	14862009	14863185	20.522379	9.471528	17.357815
AT4G30400	AT4G30400	Chr4	+	14866946	14868628	0.000000	0.000000	0.000000
AT4G30410	AT4G30410	Chr4	-	14871109	14872176	2.361423	1.374505	2.518961
AT4G30440	AT4G30440	Chr4	-	14881855	14883480	52.462486	24.212585	44.372738
AT4G30450	AT4G30450	Chr4	-	14886027	14886675	2.169492	1.001268	1.834955
AT4G30460	AT4G30460	Chr4	-	14888980	14889802	0.379101	0.174963	0.320643
AT4G30470	AT4G30470	Chr4	+	14894105	14896815	35.647934	16.452303	30.151001
AT4G30480	AT4G30480	Chr4	+	14897346	14899121	68.872917	33.309551	61.044121
AT4G30490	AT4G30490	Chr4	-	14899034	14902144	27.894712	12.874022	23.593332
AT4G30500	AT4G30500	Chr4	+	14903487	14904917	14.249972	6.576675	12.052618
AT4G30510	AT4G30510	Chr4	-	14905137	14907592	22.396372	10.948367	20.064318
AT4G30520	AT4G30520	Chr4	-	14908000	14911307	12.731710	5.875964	10.768473
AT4G30530	AT4G30530	Chr4	+	14920534	14922494	35.098839	16.198883	29.686579
AT4G30550	AT4G30550	Chr4	+	14925410	14926861	20.852621	9.623942	17.637136
AT4G30560	AT4G30560	Chr4	-	14926834	14930156	4.460854	2.066934	3.787927
AT4G30570	AT4G30570	Chr4	-	14930677	14931951	4.035959	1.862684	3.413612
AT4G30580	AT4G30580	Chr4	-	14932334	14934528	97.071960	44.800842	82.103409
AT4G30600	AT4G30600	Chr4	-	14937840	14941018	69.786278	32.207897	59.025196
AT4G30610	AT4G30610	Chr4	+	14944129	14948605	27.125776	12.519141	22.942966
AT4G30620	AT4G30620	Chr4	-	14948586	14950072	165.711349	76.479424	140.158554
AT4G30630	AT4G30630	Chr4	+	14950638	14952376	8.093904	3.735514	6.845819
AT4G30650	AT4G30650	Chr4	+	14954320	14954968	1.780295	0.821645	1.505772
AT4G30660	AT4G30660	Chr4	+	14955373	14956171	95.657661	45.774986	83.888664
AT4G30662	AT4G30662	Chr4	-	14955909	14956790	0.000000	0.000000	0.000000
AT4G30670	AT4G30670	Chr4	-	14957358	14957962	4.436364	2.047479	3.752274
AT4G30680	AT4G30680	Chr4	-	14958687	14960321	29.457888	13.595461	24.915464
AT4G30690	AT4G30690	Chr4	+	14960646	14962466	45.016300	21.634642	39.648315
AT4G30700	AT4G30700	Chr4	-	14962493	14965015	8.192231	3.780895	6.928984
AT4G30710	AT4G30710	Chr4	-	14965200	14969763	6.480628	3.000155	5.498178
AT4G30720	AT4G30720	Chr4	-	14971906	14975519	101.598846	46.890095	85.932251
AT4G30730	AT4G30730	Chr4	-	14976418	14976732	3.261111	1.505074	2.758246
AT4G30740	AT4G30740	Chr4	-	14979246	14979521	1.205918	0.556558	1.019965
AT4G30750	AT4G30750	Chr4	-	14981186	14982354	35.706497	16.479332	30.200535
AT4G30760	AT4G30760	Chr4	+	14982522	14983421	134.499130	62.217827	114.022316
AT4G30780	AT4G30780	Chr4	+	14990341	14993069	15.362650	7.090200	12.993721
AT4G30790	AT4G30790	Chr4	-	14993086	14997785	9.142762	4.219585	7.732942
AT4G30800	AT4G30800	Chr4	+	15001134	15002671	72.894127	33.642239	61.653812
AT4G30810	AT4G30810	Chr4	+	15003451	15006212	45.590179	21.040869	38.560146
AT4G30820	AT4G30820	Chr4	+	15006489	15008546	12.201857	6.341751	11.622089
AT4G30825	AT4G30825	Chr4	+	15009605	15012319	0.000000	0.000000	0.000000
AT4G30830	AT4G30830	Chr4	-	15015267	15016977	0.101410	0.046803	0.085773
AT4G30840	AT4G30840	Chr4	-	15017615	15019735	24.602707	11.354689	20.808954
AT4G30845	AT4G30845	Chr4	+	15019877	15020509	19.519892	9.008858	16.509914
AT4G30850	AT4G30850	Chr4	-	15020182	15022445	11.271197	5.870667	10.758766
AT4G30860	AT4G30860	Chr4	+	15024472	15027616	23.558397	10.872717	19.925680
AT4G30870	AT4G30870	Chr4	+	15028427	15032634	8.130599	3.752450	6.876856
AT4G30880	AT4G30880	Chr4	+	15035207	15035843	0.442697	0.204314	0.374433
AT4G30900	AT4G30900	Chr4	+	15039432	15042311	15.294265	7.254818	13.295405
AT4G30890	AT4G30890	Chr4	-	15036052	15039281	85.524979	42.110920	77.173775
AT4G30910	AT4G30910	Chr4	-	15042413	15045315	21.267689	9.815505	17.988199
AT4G30920	AT4G30920	Chr4	-	15046457	15049373	126.189285	58.239120	106.730827
AT4G30930	AT4G30930	Chr4	-	15049824	15051665	41.655479	19.224918	35.232182
AT4G30935	AT4G30935	Chr4	-	15051814	15054042	23.969151	11.062289	20.273094
AT4G30940	AT4G30940	Chr4	+	15054873	15056826	6.241556	2.880615	5.279105
AT4G30960	AT4G30960	Chr4	+	15067053	15069010	0.000000	0.000000	0.000000
AT4G30975	AT4G30975	Chr4	+	15075042	15077572	3.721094	1.717366	3.147299
AT4G30980	AT4G30980	Chr4	-	15079243	15081657	8.593902	3.966274	7.268717
AT4G30950	AT4G30950	Chr4	-	15056975	15059794	501.602264	231.500443	424.254913
AT4G30990	AT4G30990	Chr4	+	15084098	15097920	19.399439	8.953266	16.408033
AT4G30993	AT4G30993	Chr4	+	15098067	15100558	24.737293	11.943659	21.888319
AT4G30996	AT4G30996	Chr4	+	15101295	15102684	75.066963	34.645050	63.491592
AT4G31000	AT4G31000	Chr4	+	15103159	15105979	11.817274	5.630243	10.318158
AT4G31010	AT4G31010	Chr4	+	15106644	15108636	16.174206	7.871141	14.424898
AT4G31020	AT4G31020	Chr4	-	15108101	15110289	12.573713	7.130062	13.066773
AT4G31030	AT4G31030	Chr4	-	15111217	15111599	9.666355	4.461235	8.175797
AT4G31040	AT4G31040	Chr4	-	15111477	15114126	96.505547	44.539425	81.624336
AT4G31050	AT4G31050	Chr4	+	15114250	15115633	13.207302	6.095459	11.170729
AT4G31060	AT4G31060	Chr4	+	15116148	15117756	14.098396	6.506719	11.924416
AT4G31070	AT4G31070	Chr4	-	15118696	15120537	0.000000	0.000000	0.000000
AT4G31075	AT4G31075	Chr4	+	15120650	15120722	0.000000	0.000000	0.000000
AT4G31080	AT4G31080	Chr4	+	15120888	15123486	32.289299	15.714856	28.799536
AT4G31100	AT4G31100	Chr4	+	15123781	15126531	0.141343	0.065233	0.119548
AT4G31110	AT4G31110	Chr4	+	15127246	15130021	0.159432	0.073581	0.134847
AT4G31115	AT4G31115	Chr4	+	15130075	15132035	25.347588	12.353500	22.639408
AT4G31120	AT4G31120	Chr4	-	15132011	15136639	78.531143	37.838947	69.344826
AT4G31130	AT4G31130	Chr4	-	15136935	15138840	30.216574	13.945611	25.557161
AT4G31140	AT4G31140	Chr4	+	15141200	15143391	4.095798	1.890301	3.464224
AT4G31150	AT4G31150	Chr4	-	15143505	15145629	10.780568	5.246622	9.615123
AT4G31160	AT4G31160	Chr4	+	15145853	15153075	17.188757	7.932989	14.538240
AT4G31170	AT4G31170	Chr4	-	15153182	15155703	44.682251	21.414207	39.244343
AT4G31180	AT4G31180	Chr4	+	15155879	15159589	152.876404	70.881958	129.900467
AT4G31190	AT4G31190	Chr4	-	15159798	15160175	0.000000	0.000000	0.000000
AT4G31200	AT4G31200	Chr4	-	15161636	15164914	17.642218	8.499069	15.575657
AT4G31210	AT4G31210	Chr4	+	15165156	15172738	50.489361	23.301947	42.703873
AT4G31230	AT4G31230	Chr4	-	15172897	15176109	0.156294	0.072133	0.132193
AT4G31240	AT4G31240	Chr4	-	15176455	15178768	5.783915	2.696823	4.942281
AT4G31250	AT4G31250	Chr4	-	15178925	15181751	2.678940	1.236390	2.265846
AT4G31248	AT4G31248	Chr4	+	15179132	15180803	3.620792	1.671075	3.062464
AT4G31265	AT4G31265	Chr4	+	15183084	15183156	0.000000	0.000000	0.000000
AT4G31270	AT4G31270	Chr4	-	15183188	15184961	7.719373	3.562660	6.529041
AT4G31280	AT4G31280	Chr4	-	15185801	15186005	0.000000	0.000000	0.000000
AT4G31290	AT4G31290	Chr4	+	15185886	15188484	219.754761	101.421638	185.868454
AT4G31300	AT4G31300	Chr4	+	15188748	15191217	181.369370	90.102882	165.125336
AT4G31310	AT4G31310	Chr4	+	15191325	15192596	62.794498	28.981039	53.111553
AT4G31330	AT4G31330	Chr4	+	15202296	15203431	0.381853	0.176234	0.322971
AT4G31340	AT4G31340	Chr4	+	15205480	15209601	143.338318	66.294167	121.492744
AT4G31350	AT4G31350	Chr4	+	15212498	15215856	33.504417	15.545139	28.488508
AT4G31354	AT4G31354	Chr4	+	15219148	15219345	0.000000	0.000000	0.000000
AT4G31370	AT4G31370	Chr4	-	15223655	15224685	0.194956	0.089976	0.164894
AT4G31360	AT4G31360	Chr4	+	15221843	15223627	62.872326	29.016958	53.177376
AT4G31390	AT4G31390	Chr4	+	15233074	15237109	15.185563	7.011337	12.849194
AT4G31400	AT4G31400	Chr4	+	15237370	15239323	18.233200	8.415022	15.421630
AT4G31398	AT4G31398	Chr4	-	15238584	15239282	0.885698	0.408769	0.749123
AT4G31408	AT4G31408	Chr4	-	15242729	15242969	0.000000	0.000000	0.000000
AT4G31410	AT4G31410	Chr4	+	15243723	15245838	23.668879	11.311659	20.730097
AT4G31420	AT4G31420	Chr4	-	15245813	15247927	28.341581	13.106801	24.019930
AT4G31430	AT4G31430	Chr4	+	15248456	15252837	37.610153	17.411436	31.908741
AT4G31440	AT4G31440	Chr4	+	15253731	15254870	0.000000	0.000000	0.000000
AT4G31441	AT4G31441	Chr4	+	15254877	15254999	0.000000	0.000000	0.000000
AT4G31450	AT4G31450	Chr4	-	15255623	15258812	9.493042	4.381247	8.029209
AT4G31460	AT4G31460	Chr4	-	15259469	15261238	103.377167	47.710831	87.436348
AT4G31500	AT4G31500	Chr4	-	15273471	15275310	14.640528	6.756925	12.382950
AT4G31480	AT4G31480	Chr4	+	15263154	15267847	94.812325	44.780643	82.066406
AT4G31490	AT4G31490	Chr4	+	15268533	15273147	83.919769	38.730812	70.979294
AT4G31510	AT4G31510	Chr4	-	15276180	15277219	0.755077	0.348485	0.638644
AT4G31520	AT4G31520	Chr4	-	15278281	15281739	0.627123	0.289431	0.530420
AT4G31530	AT4G31530	Chr4	+	15282230	15284216	47.100899	22.504829	41.243046
AT4G31540	AT4G31540	Chr4	-	15284389	15287306	0.000000	0.000000	0.000000
AT4G31550	AT4G31550	Chr4	-	15289947	15291539	18.486320	8.673244	15.894855
AT4G31560	AT4G31560	Chr4	+	15295201	15296241	60.018387	27.699800	50.763519
AT4G31570	AT4G31570	Chr4	+	15297014	15306410	7.877715	3.635738	6.662967
AT4G31580	AT4G31580	Chr4	+	15306654	15308347	164.447021	76.257523	139.751892
AT4G31590	AT4G31590	Chr4	-	15309506	15312591	33.079685	15.267000	27.978779
AT4G31600	AT4G31600	Chr4	-	15314884	15317135	32.019913	15.567617	28.529697
AT4G31610	AT4G31610	Chr4	+	15317499	15320020	0.642321	0.296445	0.543275
AT4G31615	AT4G31615	Chr4	-	15320297	15322194	3.418716	1.577812	2.891548
AT4G31620	AT4G31620	Chr4	-	15322452	15324681	2.996683	1.383035	2.534593
AT4G31640	AT4G31640	Chr4	+	15328357	15329689	0.601998	0.277835	0.509170
AT4G31650	AT4G31650	Chr4	+	15331140	15333321	12.436706	5.739812	10.518959
AT4G31670	AT4G31670	Chr4	-	15335867	15339591	7.181990	3.314646	6.074523
AT4G31680	AT4G31680	Chr4	-	15340289	15342081	0.145324	0.067070	0.122915
AT4G31710	AT4G31710	Chr4	+	15349121	15352962	0.074898	0.034567	0.063349
AT4G31720	AT4G31720	Chr4	-	15353952	15356352	152.924332	71.389000	130.829697
AT4G31730	AT4G31730	Chr4	+	15361091	15361850	0.134211	0.061941	0.113516
AT4G31740	AT4G31740	Chr4	+	15363778	15364349	0.613584	0.283182	0.518969
AT4G31750	AT4G31750	Chr4	-	15364418	15367716	19.934633	9.200271	16.860703
AT4G31760	AT4G31760	Chr4	-	15368032	15369724	3.572530	1.648801	3.021644
AT4G31770	AT4G31770	Chr4	-	15370066	15372596	19.929560	9.197929	16.856413
AT4G31780	AT4G31780	Chr4	+	15373999	15377134	81.296799	37.594807	68.897408
AT4G31790	AT4G31790	Chr4	+	15377211	15379025	68.157867	34.655849	63.511383
AT4G31800	AT4G31800	Chr4	+	15383201	15385029	5.970728	2.755622	5.050038
AT4G31700	AT4G31700	Chr4	-	15346072	15347727	2375.742920	1108.822998	2032.063477
AT4G31805	AT4G31805	Chr4	+	15385280	15386982	39.424438	18.195244	33.345169
AT4G31810	AT4G31810	Chr4	-	15387120	15390396	66.587822	30.731739	56.319939
AT4G31820	AT4G31820	Chr4	-	15390650	15394430	18.958002	8.749534	16.034668
AT4G31830	AT4G31830	Chr4	-	15400604	15401147	0.248162	0.114532	0.209895
AT4G31840	AT4G31840	Chr4	+	15401640	15402617	523.278015	241.504288	442.588257
AT4G31850	AT4G31850	Chr4	+	15403020	15406493	0.000000	0.000000	0.000000
AT4G31860	AT4G31860	Chr4	-	15406439	15409000	17.130154	8.325601	15.257755
AT4G31870	AT4G31870	Chr4	+	15410205	15411617	3.410256	1.573908	2.884392
AT4G31875	AT4G31875	Chr4	-	15411701	15412289	0.000000	0.000000	0.000000
AT4G31877	AT4G31877	Chr4	-	15413319	15415873	0.587324	0.271063	0.496758
AT4G31880	AT4G31880	Chr4	-	15419082	15424265	43.488121	22.393209	41.038494
AT4G31890	AT4G31890	Chr4	-	15425886	15429113	8.900537	4.635103	8.494434
AT4G31900	AT4G31900	Chr4	+	15431350	15438678	0.050971	0.024729	0.045319
AT4G31910	AT4G31910	Chr4	+	15441082	15443900	2.989532	1.379735	2.528544
AT4G31930	AT4G31930	Chr4	-	15449630	15450838	24.314362	11.221612	20.565075
AT4G31920	AT4G31920	Chr4	-	15444117	15446959	27.864197	12.859938	23.567520
AT4G31980	AT4G31980	Chr4	+	15464905	15469204	6.446837	2.975357	5.452731
AT4G31985	AT4G31985	Chr4	+	15469895	15470559	1277.652100	589.664490	1080.637451
AT4G31990	AT4G31990	Chr4	-	15470751	15473856	234.953445	120.457703	220.754532
AT4G32000	AT4G32000	Chr4	-	15473971	15476685	7.257551	3.610421	6.616570
AT4G32010	AT4G32010	Chr4	+	15479524	15485353	19.941753	9.203556	16.866724
AT4G32020	AT4G32020	Chr4	+	15487944	15489450	183.191772	84.547020	154.943497
AT4G32030	AT4G32030	Chr4	+	15490740	15493423	32.307789	16.870579	30.917542
AT4G32040	AT4G32040	Chr4	+	15494065	15496356	23.986227	11.070170	20.287539
AT4G32050	AT4G32050	Chr4	+	15496537	15500847	16.107067	7.433765	13.623348
AT4G32060	AT4G32060	Chr4	+	15501078	15503593	99.608223	45.971378	84.248581
AT4G32070	AT4G32070	Chr4	-	15504662	15507176	0.000000	0.000000	0.000000
AT4G32120	AT4G32120	Chr4	-	15516784	15519855	28.896790	13.336503	24.440889
AT4G32130	AT4G32130	Chr4	-	15520031	15522593	100.403763	46.338539	84.921440
AT4G32140	AT4G32140	Chr4	-	15522884	15525448	21.514454	9.929392	18.196913
AT4G32150	AT4G32150	Chr4	-	15526113	15527879	19.719542	9.101001	16.678778
AT4G32160	AT4G32160	Chr4	+	15528805	15533100	10.440836	4.818675	8.830853
AT4G32175	AT4G32175	Chr4	+	15535473	15537602	25.109484	11.588577	21.237587
AT4G32180	AT4G32180	Chr4	-	15537559	15543904	21.166040	10.712585	19.632217
AT4G32190	AT4G32190	Chr4	+	15544878	15547855	36.614414	16.898355	30.968452
AT4G32200	AT4G32200	Chr4	+	15548840	15555094	2.665064	1.229986	2.254110
AT4G32205.1	AT4G32205.1	Chr4	+	15555495	15556159	0.906136	0.418202	0.766409
AT4G32210	AT4G32210	Chr4	-	15556415	15558125	145.711899	67.249245	123.243042
AT4G32208	AT4G32208	Chr4	-	15558527	15559650	29.953127	13.824026	25.334339
AT4G32212	AT4G32212	Chr4	-	15559920	15562070	0.000000	0.000000	0.000000
AT4G32220.1	AT4G32220.1	Chr4	-	15563308	15565000	0.272002	0.125535	0.230059
AT4G32240	AT4G32240	Chr4	+	15568300	15569205	127.191895	58.701847	107.578835
AT4G32250	AT4G32250	Chr4	-	15570044	15573323	26.326036	12.802677	23.462584
AT4G32260	AT4G32260	Chr4	-	15573636	15574737	452.969879	209.055542	383.121674
AT4G32270	AT4G32270	Chr4	-	15574868	15576543	12.505239	5.771442	10.576924
AT4G32272	AT4G32272	Chr4	-	15576847	15579880	17.082462	8.107452	14.857969
AT4G32280	AT4G32280	Chr4	+	15583387	15584769	3.239636	1.495163	2.740082
AT4G32285	AT4G32285	Chr4	+	15585680	15588088	11.142300	5.155797	9.448674
AT4G32290	AT4G32290	Chr4	-	15589674	15591164	8.338698	3.848492	7.052866
AT4G32295	AT4G32295	Chr4	+	15592893	15594273	5.266604	2.708537	4.963749
AT4G32300	AT4G32300	Chr4	+	15599475	15602595	4.806472	2.218292	4.065311
AT4G32320	AT4G32320	Chr4	+	15602721	15605400	52.264027	24.120995	44.204884
AT4G32330	AT4G32330	Chr4	+	15608912	15612285	104.387909	49.032204	89.857941
AT4G32340	AT4G32340	Chr4	-	15612584	15614305	0.951042	0.438927	0.804391
AT4G32350	AT4G32350	Chr4	+	15617466	15620910	1.296964	0.598577	1.096971
AT4G32360	AT4G32360	Chr4	+	15621301	15624923	16.746796	7.729014	14.164431
AT4G32380	AT4G32380	Chr4	+	15633641	15635467	0.217112	0.100202	0.183633
AT4G32390	AT4G32390	Chr4	+	15636415	15638040	126.864113	58.550575	107.301598
AT4G32400	AT4G32400	Chr4	+	15638625	15640465	11.527663	5.320270	9.750091
AT4G32410	AT4G32410	Chr4	-	15640620	15646665	74.300873	34.291485	62.843636
AT4G32420	AT4G32420	Chr4	-	15647346	15652756	38.553947	19.543177	35.815434
AT4G32430	AT4G32430	Chr4	+	15652892	15655474	0.000000	0.000000	0.000000
AT4G32440	AT4G32440	Chr4	+	15656681	15660223	5.037022	3.184835	5.836627
AT4G32450	AT4G32450	Chr4	+	15660927	15662879	9.652329	4.454762	8.163935
AT4G32460	AT4G32460	Chr4	-	15662266	15665013	51.458828	24.020555	44.020817
AT4G32480	AT4G32480	Chr4	+	15676404	15677973	2.490830	1.149573	2.106743
AT4G32500	AT4G32500	Chr4	+	15681017	15685310	0.070675	0.032618	0.059777
AT4G32510	AT4G32510	Chr4	-	15685903	15688811	0.243818	0.112527	0.206221
AT4G32470	AT4G32470	Chr4	-	15669219	15671194	410.354980	189.600601	347.467926
AT4G32520	AT4G32520	Chr4	-	15689464	15692857	131.343781	60.799397	111.422859
AT4G32530	AT4G32530	Chr4	-	15693114	15695100	74.567924	37.429932	68.595253
AT4G32540	AT4G32540	Chr4	+	15700904	15702960	3.736595	1.724521	3.160411
AT4G32551	AT4G32551	Chr4	+	15707481	15713662	51.542229	25.309601	46.383160
AT4G32580	AT4G32580	Chr4	-	15719847	15720535	0.081712	0.037712	0.069112
AT4G32560	AT4G32560	Chr4	+	15713736	15716659	13.243966	7.767809	14.235528
AT4G32570	AT4G32570	Chr4	-	15716232	15718858	96.682098	44.620911	81.773659
AT4G32590	AT4G32590	Chr4	+	15721324	15722908	112.384850	53.574596	98.182465
AT4G32600	AT4G32600	Chr4	+	15723434	15726109	25.824371	11.918513	21.842239
AT4G32605	AT4G32605	Chr4	-	15726271	15727947	59.996567	27.689732	50.745064
AT4G32610	AT4G32610	Chr4	-	15728143	15730356	45.274273	20.895067	38.292950
AT4G32620	AT4G32620	Chr4	+	15731508	15737272	15.589893	7.197803	13.190918
AT4G32640	AT4G32640	Chr4	+	15742001	15750862	18.720484	8.681170	15.909383
AT4G32650	AT4G32650	Chr4	-	15751322	15754854	1.551677	0.719067	1.317784
AT4G32660	AT4G32660	Chr4	+	15756128	15759314	37.409966	17.518812	32.105522
AT4G32670	AT4G32670	Chr4	-	15759243	15762925	10.379967	4.790582	8.779370
AT4G32680	AT4G32680	Chr4	-	15763237	15765114	29.607489	13.664506	25.041996
AT4G32690	AT4G32690	Chr4	+	15765402	15767106	18.139339	8.371703	15.342243
AT4G32700	AT4G32700	Chr4	+	15767317	15779697	6.539648	3.018191	5.531230
AT4G32710	AT4G32710	Chr4	+	15781045	15783461	12.391169	5.718796	10.480443
AT4G32720	AT4G32720	Chr4	+	15787209	15789977	242.296066	117.154617	214.701187
AT4G32730	AT4G32730	Chr4	+	15790345	15795854	21.763210	10.173080	18.643503
AT4G32750	AT4G32750	Chr4	-	15795985	15798254	10.591525	4.888221	8.958305
AT4G32760	AT4G32760	Chr4	+	15799077	15804175	17.360971	8.102448	14.848797
AT4G32770	AT4G32770	Chr4	+	15804914	15807982	15.102839	6.970292	12.773973
AT4G32780	AT4G32780	Chr4	+	15808852	15810907	0.546635	0.252284	0.462344
AT4G32785	AT4G32785	Chr4	+	15811066	15811872	2.288168	1.056040	1.935331
AT4G32790	AT4G32790	Chr4	+	15812095	15814987	10.220602	4.717032	8.644579
AT4G32800	AT4G32800	Chr4	+	15819524	15820871	8.948813	4.130074	7.568901
AT4G32810	AT4G32810	Chr4	+	15828228	15831485	0.097674	0.045079	0.082613
AT4G32820	AT4G32820	Chr4	-	15831576	15841643	7.744545	3.590678	6.580389
AT4G32830	AT4G32830	Chr4	+	15842453	15844536	81.361427	37.550083	68.815445
AT4G32840	AT4G32840	Chr4	-	15844780	15848441	22.699888	10.476497	19.199553
AT4G32850	AT4G32850	Chr4	+	15849772	15854868	20.730511	11.673727	21.393635
AT4G32870	AT4G32870	Chr4	+	15862143	15862741	6.682805	3.084261	5.652313
AT4G32880	AT4G32880	Chr4	-	15863452	15868625	19.537382	9.016930	16.524706
AT4G32890	AT4G32890	Chr4	+	15875470	15876762	7.318635	3.377711	6.190097
AT4G32900	AT4G32900	Chr4	-	15878722	15881041	84.832275	39.530331	72.444511
AT4G32910	AT4G32910	Chr4	+	15881256	15885416	29.665777	13.691407	25.091297
AT4G32915	AT4G32915	Chr4	+	15885520	15886980	155.394104	71.717781	131.432251
AT4G32920	AT4G32920	Chr4	-	15887270	15896006	12.389824	6.014812	11.022932
AT4G32930	AT4G32930	Chr4	+	15898835	15900289	85.503456	40.915733	74.983444
AT4G32940	AT4G32940	Chr4	-	15900270	15903268	10.359768	4.781260	8.762286
AT4G32950	AT4G32950	Chr4	-	15904444	15906010	1.362559	0.628851	1.152452
AT4G32960	AT4G32960	Chr4	-	15908618	15910180	14.656191	6.764153	12.396198
AT4G32970	AT4G32970	Chr4	-	15910345	15914337	17.248533	7.960576	14.588800
AT4G32980	AT4G32980	Chr4	-	15914722	15918044	52.664383	24.305767	44.543507
AT4G32990	AT4G32990	Chr4	+	15920230	15922658	2.611135	1.205096	2.208497
AT4G33000	AT4G33000	Chr4	+	15924349	15926628	33.098007	18.560965	34.015396
AT4G33010	AT4G33010	Chr4	-	15926670	15931332	254.695679	117.553261	215.431763
AT4G33040	AT4G33040	Chr4	-	15940561	15941330	1.963636	0.906261	1.660842
AT4G33050	AT4G33050	Chr4	-	15944322	15947026	2.107047	1.070979	1.962710
AT4G33030	AT4G33030	Chr4	+	15935416	15937807	116.669235	53.845409	98.678772
AT4G33060	AT4G33060	Chr4	+	15948490	15952223	39.706669	18.325499	33.583878
AT4G33070	AT4G33070	Chr4	-	15952289	15954771	0.232201	0.107166	0.196395
AT4G33080	AT4G33080	Chr4	+	15959962	15964710	45.044991	20.898710	38.299625
AT4G33090	AT4G33090	Chr4	-	15965741	15970456	81.131004	37.443737	68.620560
